eng_name,weight,category,Energy,Water,Protein,Fat,Ash,Carbohydrate,Total sugars,Sucrose,Glucose,Fructose,Lactose,Maltose,Galactose,Total Dietary Fiber,Water Soluble Dietary Fiber,Water Insoluble Dietary Fiber,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Molybdenum,Iodine,Retinol,β-Carotene,Thiamin,Total Riboflavin,Total Niacin,Niacin equivalents,Nicotinic acid,Nicotinamide,Pantothenic acid,Total Vitamin B6,Pyridoxine,Biotin,Dietary Folate Equivalent,Food Folate,Folic acid,Cyanocobalamin,Total Ascorbic Acid,Vitamin D (Ergocalciferol + Cholecalciferol),Ergocalciferol,Cholecalciferol,Total Vitamin E,α-tocopherol,β-tocopherol,γ-tocopherol,δ-tocopherol,α-tocotrienol,β-tocotrienol,γ-tocotrienol,δ-tocotrienol,Total Vitamin K,Phylloquinone,Parquinone,Sum of 19 amino acids,Total essential amino acid,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,Histidine,Arginine,Total non-essential amino acid,Tyrosine,Cystine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,Taurine,Cholesterol,Total fatty acid,Total essential fatty acid,Saturated Fatty acid,Butyric,Caproic,Caprylic,Capric,Lauric,Tridecanoic,Mysistic,Pentadecanoic,Palmitic,Heptadecanoic,Stearic,Arachidic,Henicosanoic,Begenic,Tricosanoic,Lignoceric,Monounsaturated fatty acid,Myristoleic ,Palmitoleic ,Heptadecenoic,Oleic ,Vaccenic,Gadoleic,Erucic,Nervonic,Polyunsaturated fatty acid,Linoleic,a-linolenic ,γ-linolenic,Eicosadienoic,Icosatrienoic ,Eicosatrienoic,Arachidonic,Timnodonic/Eicosapentaenoic(EPA),Docosadienoic,Clupanodonic/Docosapentaenoic (DPA),Docosahexaenoic (DHA),Total n-3 polyunsaturated Fatty acid,Total n-6 polyunsaturated Fatty acid,Trans fatty acid,Trans oleic ,Trans linolenic,Trans linolenic.1,Sodium Chloride Equivalent
winter mushroom egg soup,49.1,Soup,37.349000000000004,40.0263,3.61079,1.57686,0.9968,2.89595,0.6875100000000001,0.1173,0.29951,0.2685,0.0,0.0,0.0022,0.7669,0.3661,0.4008,36.944,0.7155600000000001,7.579,72.562,152.296,164.797,0.40888,0.023799,0.05878200000000001,7.33023,1.3139,13.21829,27.2,54.42,0.037474,0.135908,0.279999,0.0,0.0,0.0,0.46019,0.0,0.004225,5.8505400000000005,28.855,28.855,0.0,0.4164,3.4945800000000005,4.1928,0.0,4.1908,0.5416,0.4179,0.0115,0.0841,0.006,0.012,0.004,0.0061,0.0,1.7508,1.7508,0.0,3250.373,1597.631,156.70600000000002,258.497,212.394,88.13799999999999,171.88099999999997,168.829,51.618,198.12099999999998,80.985,210.46200000000002,1652.7420000000002,130.845,73.167,192.96200000000002,327.1,455.494,115.06,103.089,226.395,28.63,67.2074,1.4883600000000001,0.25528,0.53782,0.0,0.0,0.0,0.0145,0.16399999999999998,0.0261,8.1075,1.1382,363.5526,3.3032,124.06643000000001,1.0344,0.5039,0.22355999999999998,36.5412,0.45975,0.65496,0.982,37.1981,0.0,581.2139,31.29263,3.4348,0.0445,0.4589,0.28908,239.93858999999998,14.9642,0.0,2.4819999999999998,0.0268,2.2117,0.0279,3.0102,0.1005,1.3419,24.546,0.0435,0.24568,0.0065,2.9067,1.4180000000000001,2.3896,0.4104
winter mushroom egg soup,49.6,Soup,39.029,39.9208,4.27989,1.64116,1.0398,2.73175,0.32191,0.14,0.11940999999999999,0.0593,0.0,0.0004,0.0022,0.9319,0.5521,0.3798,54.244,0.91876,10.109,94.70200000000001,143.306,171.097,0.51378,0.029559,0.076642,7.34083,1.1716,13.03069,27.2,17.58,0.037704,0.145768,0.325759,0.0,0.0,0.0,0.60139,0.0,0.006365,7.15964,32.945,32.945,0.0,0.6708,0.30938000000000004,4.2056,0.0,4.2016,0.36700000000000005,0.2494,0.004,0.0864,0.0064,0.0104,0.004,0.0064,0.0,2.639,2.639,0.0,3702.5029999999997,1815.131,179.976,292.207,237.47400000000002,104.10799999999999,198.50099999999998,191.479,60.328,219.701,98.005,233.352,1887.372,151.925,80.737,231.15200000000002,354.01,506.684,140.74,131.969,244.895,45.26,68.6488,1.54246,0.26988,0.55602,0.0,0.0,0.0,0.0,0.0904,0.0522,10.6986,1.4464,374.5008,3.7964,126.38193000000001,1.9202,0.5486,0.33696,37.0584,0.77885,0.66196,0.982,39.4552,0.0,584.6824,32.097229999999996,3.6236,0.08900000000000001,0.9178,0.31748000000000004,250.15669,19.2848,0.0,2.4819999999999998,0.0536,2.2534,0.0558,6.0204,0.201,1.6118,34.948,0.0611,0.25618,0.006999999999999999,3.0134,1.52,2.6332,0.4259
winter mushroom soup,20.7,Soup,10.390999999999998,16.9786,1.60226,0.14679,0.57265,1.4131,0.23134000000000002,0.0852,0.07683999999999999,0.066,0.0,0.0,0.0033,0.5966,0.3394,0.2572,42.901,0.42688999999999994,7.391,48.348,82.274,74.544,0.23462,0.015656,0.060078,0.14972,0.22055,0.29571,0.0,8.31,0.016191,0.034622,0.196961,0.0,0.0,0.0,0.285765,0.0,0.006509999999999999,2.4191599999999998,10.925,10.925,0.0,0.5088,0.14657,0.0256,0.0,0.0216,0.00265,0.002,0.0,0.00045,0.0,0.0,0.0,0.0002,0.0,2.6262,2.6262,0.0,1051.527,490.464,49.019,73.808,57.726000000000006,32.972,57.81399999999999,50.596000000000004,17.942,47.56399999999999,35.855,67.168,561.063,43.47,17.788,76.008,90.795,141.08100000000002,54.615,59.876000000000005,45.97,31.46,2.8828,0.11524000000000001,0.02912,0.04228,0.0,0.0,0.0,0.0,0.1366,0.0522,5.6914,0.6164,24.30685,0.9864,6.56112,1.9434,0.1046,0.35114,1.0344,0.7211,0.01524,0.0,4.6072,0.0,7.5478,1.7962200000000001,0.3776,0.08900000000000001,0.9178,0.056720000000000007,20.00531,9.0625,0.0,0.0,0.0536,0.0834,0.0558,6.0204,0.201,0.5398,20.804000000000002,0.0362,0.02062,0.001,0.2134,0.204,0.4872,0.188
winter mushroom soy paste soup,23.3,Soup,14.209000000000001,18.3849,1.9236900000000001,0.25786,0.9420000000000001,1.80495,0.23181,0.0852,0.07731,0.066,0.0,0.0,0.0033,0.5979,0.3381,0.2598,45.233999999999995,0.63676,6.689,52.501999999999995,96.101,193.636,0.23488,0.015599000000000002,0.059612,0.15403,0.1515,0.28809,0.0,8.31,0.038784,0.043048,0.231729,0.0,0.0,0.0,0.27205999999999997,0.0,0.006385,2.42564,10.885,10.885,0.0,0.5088,0.14207999999999998,0.0256,0.0,0.0216,0.0026,0.0022,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,2.6262,2.6262,0.0,1047.503,489.671,48.68600000000001,73.39699999999999,57.114,32.968,57.611000000000004,50.43899999999999,17.977999999999998,47.251000000000005,35.805,68.422,557.832,43.515,17.767,75.192,90.78,139.584,54.19,59.559,45.785,31.46,2.8828,0.11535999999999999,0.02918,0.042319999999999997,0.0,0.0,0.0,0.0,0.1366,0.0522,5.6914,0.6164,24.3307,0.9864,6.561730000000001,1.9434,0.1046,0.35266,1.0344,0.72245,0.01526,0.0,4.6072,0.0,7.5597,1.7972299999999999,0.3776,0.08900000000000001,0.9178,0.05678,20.05789,9.0625,0.0,0.0,0.0536,0.0834,0.0558,6.0204,0.201,0.5398,20.804000000000002,0.0362,0.02068,0.001,0.2134,0.204,0.4872,0.491
winter mushroom seaweed soy paste soup,16.8,Soup,14.754000000000001,11.2354,2.06494,0.31481,1.25955,1.9387,0.10240999999999999,0.055999999999999994,0.027410000000000004,0.019,0.0,0.0,0.0,0.9039,0.2221,0.1478,61.049,0.6521600000000001,19.304000000000002,52.777,79.501,306.561,0.22773000000000002,0.012354,0.041697000000000005,1.56293,0.24995,436.47204000000005,0.0,92.775,0.033054,0.032543,0.224239,0.057,0.056010000000000004,0.00099,0.1676,0.0,0.005965,2.1566400000000003,11.88,11.88,0.0,0.5088,0.03558,0.0256,0.0,0.0216,0.01805,0.01765,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,23.1402,23.1402,0.0,1193.0230000000001,561.846,56.676,88.12200000000001,67.834,39.613,64.911,56.644,16.028,57.586000000000006,39.195,75.237,631.177,46.305,19.342,86.087,108.17,155.674,66.6,66.059,53.28,29.66,2.8828,0.16965999999999998,0.043930000000000004,0.05057,0.0,0.0,0.0,0.0,0.0904,0.3633,7.24495,0.78065,29.4774,1.8777,6.55318,2.25285,0.083,0.29296,1.0344,0.72245,0.01791,0.0,4.8181,0.0,9.92795,1.7972299999999999,0.3776,0.08900000000000001,0.9178,0.09898,17.64329,13.35045,0.0,13.647,0.13699999999999998,0.52215,12.85125,18.8916,0.65775,0.5398,20.804000000000002,0.0535,0.04498,0.00235,0.2134,0.2649,1.78575,0.7775
winter mushroom soy paste soup,22.5,Soup,4.96,20.445,0.64705,0.06065,0.22885,1.1168,0.1812,0.0672,0.0537,0.0523,0.0,0.001,0.0055,0.48700000000000004,0.264,0.223,14.38,0.3374,3.37,20.74,63.785,11.14,0.135,0.0109,0.07937999999999999,0.1399,0.2307,0.0,0.0,43.95,0.0111,0.02998,0.15028,0.0,0.0,0.0,0.229515,0.0,0.002435,1.0454,9.75,9.75,0.0,0.1272,0.6845,0.0064,0.0,0.0054,0.0265,0.0184,0.0,0.00555,0.001,0.001,0.0,0.00055,0.0,6.5975,6.5975,0.0,439.975,198.515,19.97,30.275,24.65,10.35,23.3,22.555,7.65,20.425,14.47,24.87,241.46,18.485,6.54,35.355,36.8,68.43,22.06,21.625,21.33,10.835,0.7207,0.05145,0.02525,0.0145,0.0,0.0,0.0,0.0,0.0226,0.01305,1.41415,0.1541,10.0019,0.2466,1.63645,0.52505,0.06475,0.1821,0.2586,0.3206,0.00455,0.0,1.1518,0.0,2.93365,0.44855,0.0944,0.02225,0.22945,0.03215,16.5384,8.5709,0.0,0.0,0.0134,0.02085,0.01395,1.5051,0.05025,0.13495,5.2010000000000005,0.01495,0.01715,0.00025,0.05335,0.051,0.1218,0.0275
mini-seafood noodle soup,79.7,Soup,154.431,41.4796,8.19336,0.80129,2.23305,27.0061,0.31894,0.022000000000000002,0.13594,0.14800000000000002,0.0,0.0,0.0,1.0436,0.2534,0.7902,62.591,1.45179,18.941,104.66799999999999,116.194,243.394,0.39592,0.050706,0.228438,3.5877199999999996,4.13775,0.10330999999999999,0.0,27.0,0.030161,0.050752,0.620571,0.0,0.0,0.0,0.22080500000000003,0.0,0.019190000000000002,1.61216,11.975,11.975,0.0,7.9978,1.1765700000000001,0.0256,0.0,0.0216,0.12165,0.055,0.0,0.00445,0.0,0.0,0.06,0.0002,0.002,0.0,0.0,0.0,4337.617,1553.674,160.569,288.528,152.576,88.912,210.71400000000003,147.636,43.492,164.604,101.735,194.908,2783.9429999999998,141.48,89.55799999999999,170.018,271.205,1220.0610000000001,186.995,374.676,198.69,131.26,3.9878,0.48223999999999995,0.20501999999999998,0.16318,0.0,0.0,0.0,0.0115,0.6209,0.0522,7.4676,1.4564,122.65415,2.5114,17.42192,2.9777,0.127,1.42594,3.4794,1.7556,0.05744,0.0,7.3242,0.0,37.9338,6.82322,2.6016,0.156,3.1898,0.25761999999999996,187.66001,16.5088,0.0,1.555,0.1986,0.2834,0.1058,13.2704,0.5760000000000001,2.0098,34.779,0.0668,0.18962,0.004,0.4114,1.2429999999999999,3.3192,0.608
seafood soup,57.2,Soup,41.63399999999999,46.2638,6.775239999999999,0.5867,1.20599,2.37832,0.67405,0.0052,0.30104000000000003,0.17060999999999998,0.0,0.1685,0.0073,0.4357,0.0863,0.3494,54.922,1.21664,13.81,117.43799999999999,150.196,168.093,0.3826,0.07170399999999999,0.099345,0.5562199999999999,2.64455,0.30167,3.0,161.129,0.037082,0.067639,0.592928,0.0,0.0,0.0,0.20164400000000002,0.0,0.014252,1.6851200000000002,11.8,11.8,0.0,0.8186,1.81285,0.6222,0.0,0.6192,0.15491,0.12761,0.0021100000000000003,0.01699,0.00665,0.0007,0.0,0.00085,0.0,14.286952,14.286952,0.0,2513.453,1184.96,117.0,195.21099999999998,161.444,48.129,122.47,118.038,23.368000000000002,116.413,80.883,202.00400000000002,1328.493,86.038,31.48,70.834,301.728,401.12300000000005,128.491,136.861,119.693,52.245,4.2571,0.32628,0.08573,0.09508,0.0,0.0,0.0,0.0,0.22863000000000003,0.03915,5.747000000000001,0.8800600000000001,61.27235,1.84025,16.451929999999997,2.24211,0.12105,1.04726,3.8478,0.9668399999999999,0.04297,0.0,4.24536,0.0,27.854359999999996,4.22136,4.36335,0.94275,1.25635,0.18642999999999998,71.919,14.786710000000001,0.0,0.28499,0.6202,0.06255,0.13285,20.3053,0.31075,0.84485,77.71300000000001,0.11470999999999999,0.07357000000000001,0.0018,0.40603,0.38756,0.8532799999999999,0.4264
Sujebi with zucchini and potato,78.5,Soup,107.19,51.79,4.83395,0.41605,1.15275,20.3173,1.00245,0.1691,0.39445,0.43725,0.0,0.0,0.00165,1.676,0.325,1.351,57.285,1.70765,17.315,72.82,181.87,65.04,0.31715,0.05934,0.200435,6.2427,4.7591,0.32805,0.0,320.555,0.059614999999999994,0.052360000000000004,0.5988399999999999,0.0,0.0,0.0,0.195735,0.0,0.016815,1.2724,16.335,16.335,0.0,0.3816,3.4171,0.0192,0.0,0.0162,0.19875,0.1167,0.06,0.0004,0.0,0.0215,0.0,0.00015,0.0,2.0361,2.0361,0.0,3018.86,1087.265,110.67,214.99,88.5,59.22,154.515,108.455,22.115,120.74,72.205,135.855,1931.595,96.6,59.765,122.045,239.19,866.945,120.45,261.92,145.135,19.545,2.1621,0.285,0.1346,0.09225,0.0,0.0,0.0,0.046,0.3089,0.03915,4.77535,0.7103,69.8225,0.7398,8.53425,1.94875,0.07305,0.95215,0.8758,1.2428,0.0367,0.0,3.4634,0.0,26.296999999999997,5.15265,1.0997,0.18275,1.11835,0.1553,119.56435,14.88945,0.0,0.156,0.0402,0.06255,0.04185,4.5153,0.15075,0.40485,15.603,0.0358,0.1215,0.00075,0.16005,0.541,0.5554,0.1655
zucchini soup,34.8,Soup,13.925999999999998,30.2834,1.5730600000000001,0.14004,0.9129999999999999,1.9039,0.94804,0.0333,0.40254,0.51,0.0,0.0,0.0022,0.6736,0.1804,0.4932,49.0,0.35024,8.416,46.776,111.389,153.845,0.17982,0.013216,0.06425800000000001,0.15572,2.4065,0.41456000000000004,0.0,74.868,0.015865999999999998,0.026532,0.109536,0.0,0.0,0.0,0.16194,0.0,0.00897,1.6406599999999998,11.41,11.41,0.0,0.5088,1.22022,0.0256,0.0,0.0216,0.0299,0.0295,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,1.7508,1.7508,0.0,1019.0419999999999,472.10400000000004,46.843999999999994,69.508,53.106,32.452,54.794,47.286,17.542,45.174,33.29,72.108,546.938,40.52,16.137999999999998,59.378,110.17,145.006,49.37,57.836000000000006,42.46,26.06,2.8828,0.10674000000000002,0.01892,0.04508,0.0,0.0,0.0,0.0,0.1212,0.0522,5.6798,0.6164,25.4926,0.9864,6.948919999999999,1.929,0.0974,0.5987399999999999,1.0344,0.8176,0.01414,0.0,4.6072,0.0,6.546,1.7962200000000001,0.3776,0.08900000000000001,0.9178,0.04652,6.731560000000001,11.8841,0.0,0.0,0.0536,0.0834,0.0558,6.0204,0.201,0.5398,20.804000000000002,0.0384,0.00812,0.001,0.2134,0.204,0.4872,0.3896
zucchini soup,34.5,Soup,13.595999999999998,30.2465,1.5508600000000001,0.13674,0.8109999999999999,1.7683,0.94804,0.0333,0.40254,0.51,0.0,0.0,0.0022,0.6736,0.1804,0.4932,46.876000000000005,0.33134,8.416,46.218,88.889,144.545,0.17982,0.013216,0.06425800000000001,0.15572,2.4065,0.41456000000000004,0.0,73.14,0.015206,0.025182,0.096036,0.0,0.0,0.0,0.16194,0.0,0.00897,1.6406599999999998,11.41,11.41,0.0,0.5088,1.16622,0.0256,0.0,0.0216,0.0299,0.0295,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,1.7508,1.7508,0.0,1019.0419999999999,472.10400000000004,46.843999999999994,69.508,53.106,32.452,54.794,47.286,17.542,45.174,33.29,72.108,546.938,40.52,16.137999999999998,59.378,110.17,145.006,49.37,57.836000000000006,42.46,26.06,2.8828,0.10674000000000002,0.01892,0.04508,0.0,0.0,0.0,0.0,0.1212,0.0522,5.6798,0.6164,25.4926,0.9864,6.948919999999999,1.929,0.0974,0.5987399999999999,1.0344,0.8176,0.01414,0.0,4.6072,0.0,6.546,1.7962200000000001,0.3776,0.08900000000000001,0.9178,0.04652,6.731560000000001,11.8841,0.0,0.0,0.0536,0.0834,0.0558,6.0204,0.201,0.5398,20.804000000000002,0.0384,0.00812,0.001,0.2134,0.204,0.4872,0.3659
zucchini onion soup,39.5,Soup,14.946,34.8465,1.59836,0.13874,0.8275,2.1023,1.23504,0.0658,0.54204,0.625,0.0,0.0,0.0022,0.7586,0.1804,0.5782,47.626000000000005,0.34134000000000003,8.816,47.568000000000005,96.139,144.695,0.18732000000000001,0.013566,0.073058,0.21422,2.4330000000000003,0.41456000000000004,0.0,73.24,0.016956,0.025731999999999998,0.100986,0.0,0.0,0.0,0.16724,0.0,0.00952,1.6691599999999998,11.96,11.96,0.0,0.5088,1.46022,0.0256,0.0,0.0216,0.0299,0.0295,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,1.7508,1.7508,0.0,1056.042,490.504,47.794,71.358,55.356,32.751999999999995,56.294,48.336000000000006,18.092,46.373999999999995,33.94,80.208,565.538,41.27,16.588,60.278,113.92,155.106,50.37,58.536,43.41,26.06,2.8828,0.10874,0.01992,0.04558,0.0,0.0,0.0,0.0,0.1212,0.0522,5.6798,0.6164,25.9181,0.9864,6.99442,1.929,0.0974,0.5987399999999999,1.0344,0.9141,0.01464,0.0,4.6072,0.0,6.8415,1.7962200000000001,0.3776,0.08900000000000001,0.9178,0.04752,7.601560000000001,11.9321,0.0,0.0,0.0536,0.0834,0.0558,6.0204,0.201,0.5398,20.804000000000002,0.0384,0.00912,0.001,0.2134,0.204,0.4872,0.3659
zucchini leaf soy paste soup,46.2,Soup,27.436,37.6816,2.79796,0.31034,1.3888,4.0347,0.6786399999999999,0.0333,0.30354000000000003,0.3396,0.0,0.0,0.0022,1.4666,0.3624,1.1042,104.116,1.0379399999999999,33.025999999999996,72.148,218.15400000000002,193.554,0.30641999999999997,0.035486000000000004,0.149748,0.52782,13.9085,3.26436,0.0,1035.14,0.082366,0.171872,0.25897600000000004,0.0,0.0,0.0,0.09197999999999999,0.0,0.01289,1.6406599999999998,49.41,49.41,0.0,0.5088,3.24412,0.0256,0.0,0.0216,0.4621,0.3977,0.0,0.0642,0.0,0.0,0.0,0.0002,0.0,105.1508,105.1508,0.0,1662.9820000000002,787.6139999999999,77.664,134.768,81.38600000000001,44.602,95.464,79.786,18.922,85.574,46.99,122.458,875.368,63.4,20.108,106.51799999999999,170.37,243.86599999999999,88.99,76.926,79.13,26.06,2.8828,0.16534000000000001,0.06482,0.05778,0.0,0.0,0.0,0.0161,0.1975,0.0522,5.7176,0.6164,36.6896,0.9864,8.61792,2.0053,0.0974,0.44043999999999994,1.0344,0.8505,0.01414,0.0,4.6072,0.0,7.0932,1.7962200000000001,0.3776,0.08900000000000001,0.9178,0.09242,10.86346,53.5339,0.0,0.0,0.0536,0.0834,0.0558,6.5724,0.201,0.5398,20.804000000000002,0.0812,0.01122,0.001,0.2134,0.204,0.4872,0.491
zucchini noodle soup,86.3,Soup,158.514,47.5129,6.42964,0.62446,1.4362,30.30685,0.89551,0.1693,0.35451,0.3695,0.0,0.0,0.0022,1.5229,0.3161,1.2068,66.459,2.28831,15.784,82.00200000000001,136.586,146.616,0.30528,0.046119,0.272752,6.4532300000000005,5.28955,0.32614,0.0,308.44,0.052799,0.055948000000000005,0.741474,0.0,0.0,0.0,0.18298,0.0,0.0155,1.2918399999999999,12.7,12.7,0.0,0.4366,2.15263,0.0192,0.0,0.0162,0.19535,0.0953,0.045,0.0004,0.0,0.017,0.0375,0.00015,0.0,2.4738,2.4738,0.0,4036.933,1401.516,141.561,287.672,108.184,71.718,206.75099999999998,132.234,29.818,157.536,93.03,173.012,2635.417,127.54,83.74700000000001,149.067,238.385,1278.969,158.155,383.524,196.485,19.545,2.1621,0.43541,0.22433000000000003,0.13682,0.0,0.0,0.0,0.0161,0.4724,0.03915,5.04445,0.9458,110.52545,1.1148,11.054780000000001,2.04125,0.07665,1.23396,0.8508,1.52925,0.05281,0.0,3.4634,0.0,39.57215,6.0526800000000005,1.5927,0.15375,2.43085,0.24503000000000003,206.05973999999998,17.9822,0.0,0.11699999999999999,0.0402,0.06255,0.04185,4.5153,0.15075,0.40485,15.603,0.03945,0.20713,0.00075,0.16005,0.9465,0.5079,0.3655
mussel daikon soup,42.8,Soup,26.929000000000002,35.4934,4.25969,0.37235999999999997,1.2326,1.44195,0.15100999999999998,0.0048,0.026010000000000002,0.11199999999999999,0.0,0.0,0.0062,0.1019,0.0361,0.0658,15.904000000000002,1.8678599999999999,0.9690000000000001,79.372,32.166,168.59099999999998,0.07078,0.0020989999999999997,0.036482,0.04293,0.5864,0.19429000000000002,9.0,5.94,0.013574000000000001,0.103808,0.754699,0.0,0.0,0.0,0.030139999999999997,0.0,0.004105,0.01944,1.875,1.875,0.0,0.0,2.04058,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508,1.7508,0.0,90.613,39.371,3.4760000000000004,5.557,5.724,1.178,4.001,4.039,1.008,4.811,2.305,7.272,51.242,1.905,0.627,5.2620000000000005,10.95,19.344,3.77,3.8689999999999998,5.515,0.0,0.0,0.011359999999999999,0.00458,0.004520000000000001,0.0,0.0,0.0,0.0,0.0308,0.0,0.0232,0.0,2.7064,0.0,1.2025299999999999,0.0998,0.0144,0.044360000000000004,0.0,0.00405,0.0022600000000000003,0.0,0.135,0.0,2.0421,0.18203,0.0,0.0,0.0,0.00458,3.5798900000000002,1.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.00418,0.0,0.0,0.0,0.0,0.4265
clam seaweed soup,45.8,Soup,52.794,32.8489,5.55699,2.5091099999999997,2.12795,2.75705,0.30141,0.08800000000000001,0.16141,0.0,0.0,0.0,0.0,1.0799,0.0041,0.0078,62.25899999999999,1.29341,50.523999999999994,64.832,65.831,410.216,0.58928,0.065579,0.020432,2.95573,0.45215,872.9472400000001,0.0,185.77,0.016679,0.126708,0.126684,0.114,0.11202000000000001,0.00198,0.178505,0.0,0.025925,0.09604,21.83,21.83,0.0,29.604,0.85193,0.0,0.0,0.0,1.07415,0.2343,0.0,0.82005,0.0118,0.0,0.0,0.0,0.008,46.4628,46.4628,0.0,3079.468,1218.251,141.621,154.27700000000002,194.38400000000001,94.71799999999999,106.971,128.039,44.108000000000004,107.791,73.97,172.372,1861.217,100.775,61.047,170.382,278.915,406.369,188.645,110.149,124.135,420.8,4.42,2.28436,0.8980799999999999,0.40881999999999996,0.0,0.0,0.0,0.0,0.0,0.6222,7.5607,1.7845,238.68055,6.8494,124.71653,14.5055,0.17600000000000002,2.7379599999999997,9.78,2.66505,0.8023600000000001,0.0,13.902999999999999,0.0,754.4658,26.06583,7.5172,0.268,0.0,1.05298,843.15774,27.1327,0.0,33.514,0.7468,1.6775,25.7909,54.7424,2.4135,5.88,55.9,0.14400000000000002,0.9041799999999999,0.0205,0.792,6.8796,13.9251,1.051
mussel seaweed soup,45.8,Soup,56.394,32.5689,6.16899,2.61711,1.72795,2.71705,0.00141,0.0,0.00141,0.0,0.0,0.0,0.0,1.0799,0.0041,0.0078,51.458999999999996,2.66141,28.524,112.83200000000001,17.430999999999997,257.01599999999996,0.10128,0.0035789999999999997,0.020432,2.91573,0.45015,872.9472400000001,12.0,185.77,0.008679000000000001,0.138708,1.126684,0.114,0.11202000000000001,0.00198,0.013705000000000002,0.0,0.000725,0.09604,9.03,9.03,0.0,0.0,1.65193,0.0,0.0,0.0,0.88215,0.0663,0.0,0.80405,0.0118,0.0,0.0,0.0,0.0,46.4628,46.4628,0.0,543.868,251.451,25.221,45.876999999999995,35.584,16.317999999999998,26.971,25.639,0.10800000000000001,32.591,13.97,29.171999999999997,292.41700000000003,15.175,6.247000000000001,43.982,58.115,82.369,35.845,21.749000000000002,28.935,0.0,0.0,2.0443599999999997,0.8940799999999999,0.31682,0.0,0.0,0.0,0.0,0.0,0.6222,3.1767,0.3285,189.74055,3.1494,104.00453,12.2695,0.0,1.8139599999999998,0.0,1.59705,0.77036,0.0,3.035,0.0,746.4138,17.65383,3.0692,0.0,0.0,0.9489799999999999,842.2977400000001,26.0327,0.0,27.294,0.1668,0.8775,25.5909,25.7424,0.9135,0.0,0.0,0.052000000000000005,0.89618,0.0085,0.0,5.9396,2.5971,0.6509999999999999
mussel soup,54.6,Soup,35.429,45.3688,5.65229,0.49416000000000004,1.2656,1.81915,0.17040999999999998,0.0056,0.026010000000000002,0.1294,0.0,0.0,0.006999999999999999,0.1139,0.0421,0.0718,20.584,2.48106,1.109,105.012,37.256,101.51700000000001,0.08138,0.002419,0.040602,0.04893,0.6940000000000001,0.19429000000000002,12.0,6.02,0.016753999999999998,0.137228,1.004699,0.0,0.0,0.0,0.03282,0.0,0.004825,0.01944,2.095,2.095,0.0,0.0,2.58738,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508,1.7508,0.0,101.413,44.151,3.9760000000000004,6.277,6.544,1.338,4.521,4.519,1.168,5.4910000000000005,2.625,7.692,57.262,2.085,0.667,6.042000000000001,12.01,21.504,4.29,4.468999999999999,6.195,0.0,0.0,0.01296,0.00518,0.00512,0.0,0.0,0.0,0.0,0.0308,0.0,0.0232,0.0,3.0766,0.0,1.35693,0.114,0.0144,0.044360000000000004,0.0,0.00405,0.00266,0.0,0.162,0.0,2.4075,0.21783000000000002,0.0,0.0,0.0,0.00518,4.0730900000000005,1.6769999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0047799999999999995,0.0,0.0,0.0,0.0,0.2559
mussel seaweed soup,44.2,Soup,38.52,32.7201,6.19785,0.62775,1.79635,2.85795,0.00235,0.0,0.00235,0.0,0.0,0.0,0.0,1.0865,0.0055,0.013000000000000001,52.031000000000006,2.64065,27.87,111.47200000000001,32.025,262.9,0.0928,0.0019649999999999997,0.01786,2.92435,0.45695,872.9517,12.0,186.702,0.009355,0.13876,1.13691,0.114,0.11202000000000001,0.00198,0.013705000000000002,0.0,0.000575,0.0324,9.28,9.28,0.0,0.0,1.71165,0.0,0.0,0.0,0.03215,0.0319,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,46.2804,46.2804,0.0,553.03,256.045,25.365,46.095,36.0,16.39,27.305,25.885,0.18,32.845,14.12,31.86,296.985,15.405,6.345,44.19,59.955,84.045,36.065,21.755,29.225,0.0,0.0,0.1392,0.051,0.0239,0.0,0.0,0.0,0.0,0.0,0.6222,3.1767,0.3285,15.95415,1.7826,1.26215,0.7053,0.0,0.0076,0.0,0.00675,0.006999999999999999,0.0,0.4218,0.0,6.4048,0.00505,0.0,0.0,0.0,0.1059,9.9892,15.3513,0.0,27.294,0.1668,0.8775,25.5909,25.7424,0.9135,0.0,0.0,0.0414,0.0639,0.0027,0.0,0.1218,2.5971,0.6668
