name,Energy,Carbohydrate,Fat,Saturated Fatty acid,Trans fatty acid,Protein,Total Dietary Fiber,Calcium,Iron,Sodium,Phosphorus,Vitamin A,Total Ascorbic Acid,Vitamin D (Ergocalciferol + Cholecalciferol),group,rice_group,soup_group,main_group,sub_group,kimch_group,snack_group,dairy_group
맛살달걀찜,76.2,6.603,2.241,0.768,0,2.0736,0,81,0.78,276.9,117,40.8,0,6.27,4,0,0,1,0,0,0,0
맛살당근볶음,52.45,5.7177,2.0307,0.2969,0,0.68545,0.465,58.1,0.242,201.45,56.05,68.95,0.453,0,5,0,0,0,1,0,0,0
맛살무침,54.19,5.855,2.0238,0.2964,0,0.720247,0.196,60.19,0.3403,342.41,64.48,1.496666667,2.321,0,5,0,0,0,1,0,0,0
맛살샐러드,54.19,5.855,2.0238,0.2964,0,0.720247,0.196,60.19,0.3403,342.41,64.48,1.496666667,2.321,0,5,0,0,0,1,0,0,0
맛살스크램블에그,101.3,6.7867,4.5957,1.1884,0,2.4779,0,83.6,0.87,283.45,126.55,47.6,0,7.315,4,0,0,1,0,0,0,0
맛살어묵볶음,110.06,11.8088,4.3661,0.6889,0,1.481535,0.594,63.38,0.4364,514.35,86.24,53.8675,0.89,0,4,0,0,1,0,0,0,0
맛살우동,201.43,37.7408,1.45,0.3893,0,3.825926,2.038,120.87,0.8138,462.36,121.63,0.511666667,1.172,0.0384,3,0,1,0,0,0,0,0
맛살전,96.45,12.3072,2.8497,0.5739,0,1.146975,0.81,75.35,0.581,252.05,94.5,42.65416667,30.806,2.09,4,0,0,1,0,0,0,0
맛살채소볶음,61.15,8.2442,2.0767,0.3099,0,0.779325,1.04,58.25,0.3775,199.2,75.85,6.079166667,30.9405,0,5,0,0,0,1,0,0,0
맛살채소새콤무침,46.46,8.6958,0.0323,0.0037,0,0.71569,0.188,59.29,0.2929,294.32,61.38,1.478333333,2.321,0,5,0,0,0,1,0,0,0
맛살채소전,96.45,12.3072,2.8497,0.5739,0,1.146975,0.81,75.35,0.581,252.05,94.5,42.65416667,30.806,2.09,4,0,0,1,0,0,0,0
맛살콩나물무침,56.79,5.815,2.2238,0.3334,0,0.775847,0.296,63.79,0.4008,341.96,69.43,0.555,0.341,0,5,0,0,0,1,0,0,0
매생이달걀찜,44.7,1.842,2.54,0.781,0,1.1584,0.65,24.7,2.37,49.7,67,40.8,0,6.27,4,0,0,1,0,0,0,0
매생이육전,89.02,0.8389,7.8779,2.5968,0,0.680332,0.52,12.08,2.002,26.07,46.71,12,0.16,1.045,4,0,0,1,0,0,0,0
매생이전,28.22,0.8389,2.6179,0.4308,0,0.055932,0.52,9.88,1.554,14.87,17.31,6.8,0,1.045,5,0,0,0,1,0,0,0
매생이홍합국,42.74,1.5968,2.6208,0.306,0,0.9013,0.65,20.71,3.39,10.72,73.93,7.518333333,1,0,3,0,1,0,0,0,0,0
매실차,110,0,0,0,0,0.2,0,2,0.6,10,14,0,8,0,7,0,0,0,0,0,1,0
메밀봄동전,99.65,12.4284,4.4029,0.6768,0,0.33725,1.795,32.85,0.5895,15.15,64.3,23.225,6.9925,0,5,0,0,0,1,0,0,0
메밀소바,194.57,38.8822,0.7045,0.1981,0,3.434267,2.492,23.07,1.4855,500.77,106.18,12.91166667,3.6795,0,2,1,0,0,0,0,0,0
메추리알고구마조림,114.58,14.0205,4.5428,1.118,0,0.932585,0.969,24.36,0.9439,178.26,90.23,35.70166667,2.492,0.585,4,0,0,1,0,0,0,0
메추리알곤약조림,61.88,1.616,4.5063,1.1025,0,0.81366,0.504,32.51,0.8084,176.21,73.68,34.76833333,0.02,0.585,4,0,0,1,0,0,0,0
메추리알샐러드,65.78,1.8584,4.798,1.1576,0,0.839184,0.415,23.2,0.777,48.61,78.6,81.91666667,1.9895,0.585,5,0,0,0,1,0,0,0
메추리알어묵조림,94.08,5.142,5.4023,1.2645,0,1.26646,0.084,28.91,0.8944,315.61,95.88,40.01833333,0,0.585,4,0,0,1,0,0,0,0
메추리알조림,62.74,1.3348,4.5043,1.1005,0,0.8235,0.04,19.61,0.819,271.47,75.98,34.76833333,0,0.585,4,0,0,1,0,0,0,0
멕시칸샐러드,70.08,6.7884,2.935,0.3521,0,0.633059,0.625,42,0.3445,284.91,90.05,24.12916667,10.405,0,5,0,0,0,1,0,0,0
멸치 아몬드볶음,44.66,0.6349,2.8591,0.3648,0,0.295912,0.435,60.64,0.2156,211.86,80.97,0.0425,0,1.3776,5,0,0,0,1,0,0,0
멸치볶음,28.26,0.1976,1.3603,0.2502,0,0.275731,0.008,49.85,0.0891,259.51,66.73,0,0,1.3776,5,0,0,0,1,0,0,0
멸치새송이버섯볶음,49.24,2.3039,2.4852,0.4324,0,0.63076,0.749,63.25,0.2349,409.59,111.7,0,0,1.722,5,0,0,0,1,0,0,0
멸치장국,15.51,1.392,0.204,0.0699,0,0.118629,0.36,71.04,0.5668,66.6,63.68,3.529166667,2.0005,0.0384,3,0,1,0,0,0,0,0
멸치죽,138.54,23.8688,2.3413,0.358,0,0.68335,0,33.96,0.4705,135.02,68.88,0.118333333,0,0.861,0,0,0,0,0,0,0,0
멸치채소죽,144.34,25.2398,2.3583,0.362,0,0.70305,0.48,37.86,0.5185,137.62,75.78,46.10166667,0.89,0.861,0,0,0,0,0,0,0,0
멸치파래주먹밥,194.8,34.9602,2.477,0.397,0,3.299896,0.016,72.52,1.0564,310.66,97.66,0.018333333,0.3,1.3776,2,1,0,0,0,0,0,0
멸치피망볶음,53.11,1.711,3.3593,0.5479,0,0.334726,0.691,54.03,0.2479,307.75,75.42,4.134166667,5.38,1.3776,5,0,0,0,1,0,0,0
멸치호두볶음,47.87,0.2698,3.52,0.4263,0,0.288739,0.201,52.03,0.1475,211.77,75.93,0.065,0,1.3776,5,0,0,0,1,0,0,0
명란달걀찜,59.55,1.428,2.661,0.768,0,1.58085,0,19.8,0.72,568.95,94.65,50.7,0,6.27,4,0,0,1,0,0,0,0
명란죽,145.99,24.2578,2.5618,0.293,0,1.03725,0,7.16,0.605,532.37,65.43,10.01833333,0,0,0,0,0,0,0,0,0,0
명엽채고추장조림,94.37,0.1682,2.4718,0.293,0,3.308915,0.008,61.11,1.0313,144.55,122.43,0.018333333,0,0,5,0,0,0,1,0,0,0
명엽채볶음,114.73,0.5122,4.458,0.5854,0,3.316235,0.024,61.61,1.0639,240.21,125.33,0.018333333,0,0,5,0,0,0,1,0,0,0
명엽채아몬드볶음,137.97,1.3158,6.4564,0.7382,0,3.353739,0.604,76.33,1.2543,240.45,146.25,0.075,0,0,5,0,0,0,1,0,0,0
명엽채조림,96.43,0.499,2.4718,0.293,0,3.316235,0.024,61.61,1.0639,240.21,125.33,0.018333333,0,0,5,0,0,0,1,0,0,0
모둠쌈,7.65,1.728,0.057,0.0045,0,0.06255,0.99,21,0.2805,6.6,11.55,13.1625,2.934,0,5,0,0,0,1,0,0,0
모듬견과조림,73.21,0.9188,7.4073,0.9251,0,0.019224,0.44,9.91,0.1951,96,21.45,0.080833333,0,0,5,0,0,0,1,0,0,0
모듬과일범벅,115.09,16.9313,4.9091,1.2195,0,0.417661,1.435,42.59,0.2308,67.39,51.86,15.90666667,2.0561,0,5,0,0,0,1,0,0,0
모듬버섯국,24.61,4.3062,0.2455,0.0648,0,0.226376,1.336,70.62,0.8416,212.39,92.98,0.540833333,2.2535,0.0384,3,0,1,0,0,0,0,0
모듬버섯전,53.15,6.1814,2.8595,0.5702,0,0.365306,1.381,7.11,0.5439,15.23,61.68,13.6,0.0051,2.09,5,0,0,0,1,0,0,0
모듬버섯찌개,30.99,5.5186,0.4135,0.0944,0,0.231692,2.09,72.2,0.9394,212.65,99.82,12.8125,2.2535,0.0384,3,0,1,0,0,0,0,0
모듬야채겉절이,34.18,7.5332,0.3272,0.0496,0,0.087357,2.418,29.2,0.5749,152.93,31.4,49.90166667,2.9031,0,5,0,0,0,1,0,0,0
모듬어묵국,65.32,7.643,1.5355,0.3078,0,1.118391,0.412,83.92,0.6022,276.6,96.68,8.42,2.127,0.0384,3,0,1,0,0,0,0,0
모듬어묵장국,65.32,7.643,1.5355,0.3078,0,1.118391,0.412,84.08,0.6342,276.6,96.68,8.42,2.127,0.0384,3,0,1,0,0,0,0,0
모듬어묵탕,65.32,7.643,1.5355,0.3078,0,1.118391,0.412,83.92,0.6022,276.6,96.68,8.42,2.127,0.0384,3,0,1,0,0,0,0,0
모듬장조림,121.06,3.5927,7.3302,1.7002,0,2.379552,0.818,24.5,1.2411,285.61,157.19,59.21,1.2045,0.635,4,0,0,1,0,0,0,0
모듬튀김,138.35,11.4879,8.1459,1.9868,0,0.92675,1.39,15.2,0.5585,161.9,93.6,14.2,9.4645,2.16,5,0,0,0,1,0,0,0
모시조갯국,28.4,1.056,0.391,0.106,0,1.128736,0.032,63.24,1.0656,158.5,73.82,0.461666667,0.671,0.0256,3,0,1,0,0,0,0,0
목살구이,55.8,0,3.375,1.086,0,1.7802,0,1.8,0.195,14.7,54.9,2.1,0.336,0.246,4,0,0,1,0,0,0,0
목살김칫국,75.05,2.3337,4.5162,0.9789,0,0.738811,0.722,64.59,0.7401,86.35,96.17,5.049166667,2.171,0.1486,3,0,1,0,0,0,0,0
목살찌개,75.05,2.3337,4.5162,0.9789,0,0.738811,0.722,64.59,0.7401,86.35,96.17,5.049166667,2.171,0.1486,3,0,1,0,0,0,0,0
무나물,22.15,0.84,2.0197,0.1601,0,0.039375,0.15,8.05,0.1566,673.68,12.67,0.181666667,1.835,0,5,0,0,0,1,0,0,0
무들깨나물,32.69,1.428,2.8091,0.3593,0,0.048447,0.59,14.43,0.2348,1.84,25.55,0.156666667,1.835,0,5,0,0,0,1,0,0,0
무말랭이무침,42.91,7.0422,1.1054,0.1738,0,0.089393,2.652,29.75,0.5249,72.37,30.93,6.990833333,5.0473,0,5,0,0,0,1,0,0,0
무맑은국,10.24,1.092,0.147,0.0416,0,0.059924,0.12,56.66,0.5212,52.3,44.22,6.516666667,2.868,0.0256,3,0,1,0,0,0,0,0
무몰무침,21.48,2.9672,1.1225,0.1689,0,0.058704,0.527,27.91,0.3227,1.8,19.76,6.228333333,1.835,0,5,0,0,0,1,0,0,0
무미역생채,16.065,1.7736,1.05445,0.15105,0,0.081677,0.09,26.28,0.21015,92.575,18.65,23.68416667,3.351,0,5,0,0,0,1,0,0,0
무생채,23.94,3.2282,1.191,0.1852,0,0.062024,0.934,9.01,0.1706,2.25,19.15,12.38083333,2.202,0,5,0,0,0,1,0,0,0
무채국,29.7,1.398,2.1572,0.1956,0,0.074386,0.152,63.79,0.7652,56.29,49.39,10.30166667,3.639,0.0256,3,0,1,0,0,0,0,0
무채장국,28.6,4.294,0.33,0.0505,0,0.133311,0.777,53.74,0.7576,294.5,58.37,2.778333333,3.4265,0.0256,3,0,1,0,0,0,0,0
무초절임,12.26,3.014,0.0272,0.0092,0,0.056708,0.18,7.84,0.0606,673.78,11.32,0.1,2.202,0,5,0,0,0,1,0,0,0
무화과땅콩조림,54.61,7.5918,2.3693,0.4348,0,0.102985,2.358,40.74,0.364,144.86,31.68,0.303333333,0.184,0,5,0,0,0,1,0,0,0
묵국,67.23,13.3324,0.4549,0.0608,0,0.316637,0.758,87.76,1.0432,149.42,102.17,51.90083333,6.1806,0.0384,3,0,1,0,0,0,0,0
물만두,226.865,26.2319,5.79085,1.29875,0,4.623985,2.551,47.395,1.52085,128.6,189.585,22.40125,1.7415,3.185,4,0,0,1,0,0,0,0
물만두/간장,228.945,26.5695,5.79085,1.29875,0,4.634973,2.567,47.955,1.55345,224.28,192.705,22.40125,1.7415,3.185,4,0,0,1,0,0,0,0
물만두탕,226.865,26.2319,5.79085,1.29875,0,4.623985,2.551,47.395,1.52085,128.6,189.585,22.40125,1.7415,3.185,3,0,1,0,0,0,0,0
미나리달걀찜,43,1.468,2.236,0.773,0,1.1377,0.35,20.1,0.579,39.8,62.5,48.825,0.367,6.27,4,0,0,1,0,0,0,0
미나리맛살무침,55.98,8.6572,1.0542,0.1482,0,0.71639,0.048,64.37,0.5704,296.58,62.07,16.97083333,2.321,0,5,0,0,0,1,0,0,0
미나리무생채,28.14,3.9882,1.231,0.1852,0,0.150024,0.934,20.01,0.5706,5.85,29.15,34.38083333,5.202,0,5,0,0,0,1,0,0,0
미나리불고기덮밥,262.78,42.1007,7.0942,2.079,0,3.753453,1.348,20.87,0.9019,16.74,68.16,52.89,4.4341,0,2,1,0,0,0,0,0,0
미나리사과무침,60.72,10.0934,2.2264,0.3292,0,0.131912,1.578,18.4,0.6464,102.02,30.7,71.355,4.1986,0,5,0,0,0,1,0,0,0
미나리숙주나물,29.35,2.0426,2.0593,0.3135,0,0.287985,1.311,14.91,0.2226,98.38,24.73,16.21416667,3.268,0,5,0,0,0,1,0,0,0
미니돈까스,96.7,4.1928,4.7118,1.0586,0,2.14915,0.135,6.95,0.4505,26.95,86.7,14.5,0.0865,2.15,4,0,0,1,0,0,0,0
미니새송이버섯무침,19.61,2.9651,1.0519,0.1605,0,0.38676,1.039,1.88,0.1994,145.75,41.39,0.009166667,0,0,5,0,0,0,1,0,0,0
미니우동,190.33,28.2038,4.175,0.2903,0,2.331626,1.468,147.37,1.2228,421.46,142.83,0.511666667,1.172,0.0384,2,1,0,0,0,0,0,0
미소국,24.32,1.7393,0.9988,0.1533,0,0.246417,0.947,14.59,0.356,230.95,33.26,1.465,0.2738,0,3,0,1,0,0,0,0,0
미소장국,24.32,1.7393,0.9988,0.1533,0,0.246417,0.947,14.59,0.356,230.95,33.26,1.465,0.2738,0,3,0,1,0,0,0,0,0
미숫가루,209.6,26.294,7.736,4.556,0,12.9008,2.56,236.8,0.898,73.2,231.4,110,1.58,0,8,0,0,0,0,0,0,1
미역국,28.85,1.3123,2.2457,0.3523,0,0.042003,1.068,75.89,0.4632,269.97,47.15,15.48083333,0,0.0256,3,0,1,0,0,0,0,0
미역국밥,232.02,31.6302,7.9184,1.9111,0,3.623746,1.424,48.7,1.1365,318.33,78.62,23.64416667,0.2325,0,2,1,0,0,0,0,0,0
미역나물,18.56,2.2826,1.1009,0.1465,0,0.375735,0.024,53.33,0.4514,357.15,33.34,55.13416667,5.25,0,5,0,0,0,1,0,0,0
미역냉국,8.9,2.2358,0.1074,0.0196,0,0.067116,1.044,28.72,0.235,151.6,18.46,12.80666667,3.1118,0,3,0,1,0,0,0,0,0
미역된장국,16.33,1.719,0.3936,0.0528,0,0.06031,0.744,68.47,0.7336,443.85,49.32,10.77,0.071,0.0256,3,0,1,0,0,0,0,0
미역만두국,261.875,26.9681,7.30495,1.93715,0,5.402126,2.78,176.395,2.42585,325.24,303.535,66.24791667,1.6705,8.474,3,0,1,0,0,0,0,0
미역맑은국,28.85,1.3123,2.2457,0.3523,0,0.042003,1.068,75.89,0.4632,269.97,47.15,15.48083333,0,0.0256,3,0,1,0,0,0,0,0
미역매실청무침,27.64,4.5398,1.1014,0.147,0,0.376253,0.039,53.67,0.4624,357.28,34.07,55.13416667,5.2785,0,5,0,0,0,1,0,0,0
미역미소장국,21.81,2.0498,0.5644,0.1175,0,0.09147,1.224,89.81,0.6148,446.9,68.44,11.77333333,0.2738,0.0384,3,0,1,0,0,0,0,0
미역볶음,27.69,2.2944,2.0912,0.2924,0,0.375735,0.024,52.9,0.4339,356.99,32.35,55.125,5.25,0,5,0,0,0,1,0,0,0
미역장국,19.31,1.7078,0.4479,0.07,0,0.089945,0.734,90.41,0.9128,465.65,66.84,11.77333333,0.2738,0.0384,3,0,1,0,0,0,0,0
미역죽,131.71,25.1623,2.2567,0.3167,0,0.594279,1.068,36.23,0.608,228.77,38.73,15.58083333,0,0,0,0,0,0,0,0,0,0
미역줄기맛살볶음,41.89,4.2194,2.0412,0.2924,0,0.318735,0.024,57.45,0.2489,366.29,45.2,6,2.4,0,5,0,0,0,1,0,0,0
미역줄기볶음,26.29,2.1194,2.0562,0.2924,0,0.228735,0.024,42.75,0.1889,325.49,23.6,10.5,4.2,0,5,0,0,0,1,0,0,0
미역줄기채소볶음,33.44,3.8244,2.0752,0.2969,0,0.26031,0.589,47.4,0.2469,328.24,31.85,56.49166667,5.384,0,5,0,0,0,1,0,0,0
미역참치국,54.81,1.3873,2.5867,0.3167,0,1.637029,1.068,37.88,0.668,237.37,83.13,18.48083333,0.25,0,3,0,1,0,0,0,0,0
미역채소죽,137.51,26.5333,2.2737,0.3207,0,0.613979,1.548,40.13,0.656,231.37,45.63,61.56416667,0.89,0,0,0,0,0,0,0,0,0
미역초무침,26.33,4.292,1.1011,0.1467,0,0.375753,0.024,53.5,0.454,357.2,33.67,55.13416667,5.25,0,5,0,0,0,1,0,0,0
미트볼 소스조림,125.255,7.16345,6.26275,1.25765,0,1.8091975,1.3815,22.91,0.8534,169.685,114.93,29.17666667,5.041,2.14,4,0,0,1,0,0,0,0
미트볼감자조림,137.605,9.86145,6.26475,1.26115,0,1.8988225,1.5165,22.36,0.8984,169.735,118.18,25.87666667,3.3645,2.14,4,0,0,1,0,0,0,0
미트볼데리야끼볶음,109.595,7.91475,4.30105,0.97115,0,1.8080995,1.2555,21.2,0.821,140.665,116.17,31.92083333,31.0895,2.14,4,0,0,1,0,0,0,0
미트볼채소볶음,133.155,8.89495,6.32225,1.27615,0,1.8802975,1.7415,27.91,0.9739,169.935,128.08,35.23916667,35.465,2.14,4,0,0,1,0,0,0,0
미트볼케찹조림,112.005,8.56525,4.30285,0.97205,0,1.8052795,1.3805,21.3,0.7902,105.395,114.08,33.07083333,31.3619,2.14,4,0,0,1,0,0,0,0
미트볼케첩조림,112.005,8.56525,4.30285,0.97205,0,1.8052795,1.3805,21.3,0.7902,105.395,114.08,33.07083333,31.3619,2.14,4,0,0,1,0,0,0,0
미트볼피망조림,115.79,9.2704,4.3087,0.9754,0,1.872235,2.144,26.65,0.9339,172.29,123.5,91.66666667,20.257,2.14,4,0,0,1,0,0,0,0
바나나,58.8,15.358,0.07,0.028,0,0.77,1.33,4.9,0.203,0,18.2,1.458333333,4.158,0,7,0,0,0,0,0,1,0
바베큐폭찹,102.51,5.8604,6.0226,1.9463,0,1.880737,1.641,11.45,1.142,143.7,98.08,33.9125,34.3949,0,4,0,0,1,0,0,0,0
바지락맑은국,24.61,1.56,0.2955,0.0749,0,1.119187,0.122,24.93,0.8474,115.8,44.85,0.511666667,1.772,0,3,0,1,0,0,0,0,0
바지락부춧국,24.1,1.37,0.309,0.069,0,1.1223,0,23.8,1.144,115.2,41,0.725,1.1,0,3,0,1,0,0,0,0,0
바지락살무국,21.71,1.568,0.2535,0.0649,0,0.792787,0.152,22.58,0.7224,96.95,40.25,0.528333333,2.039,0,3,0,1,0,0,0,0,0
바지락살순두부국,38.51,1.844,0.7935,0.1409,0,1.888787,0.272,28.58,1.0024,98.55,67.85,0.528333333,2.039,0,3,0,1,0,0,0,0,0
바지락칼국수,177.8,35.469,0.6025,0.17,0,2.1547,1.785,23.25,0.745,223.4,57.3,48.21666667,2.6145,0,2,1,0,0,0,0,0,0
바지락파래국,25.71,1.855,0.3105,0.0799,0,1.140987,0.332,30.43,1.2574,128,48.65,0.511666667,5.372,0,3,0,1,0,0,0,0,0
밤죽,148.75,32.5575,0.245,0.0325,0,0.5155,1.35,5.65,0.735,1.9,52.95,0.654166667,3.995,0,0,0,0,0,0,0,0,0
밤찹쌀팥밥,218.34,46.9194,0.3298,0.031,0,1.209676,1.614,8.64,1.127,3.72,80.38,0.375,1.8722,0,1,1,0,0,0,0,0,0
방아잎된장국,39.34,2.8335,1.295,0.1966,0,0.536624,1.435,103.01,1.1897,293.5,85.67,94.5625,0.4095,0.0256,3,0,1,0,0,0,0,0
방울토마토새우볶음밥,85.4,4.0418,4.8258,0.9741,0,1.24705,1.13,23.8,1.486,28.7,92.85,58.10416667,5.8625,4.18,2,1,0,0,0,0,0,0
배,32.2,8.61,0.07,0,0,0.21,1.26,2.1,0.28,0,11.9,0,0,0,7,0,0,0,0,0,1,0
배무생채,36.99,6.7652,1.1985,0.1867,0,0.071699,1.324,8.16,0.1766,1.95,20.9,12.36416667,2.663,0,5,0,0,0,1,0,0,0
배추겉절이,3,0.675,0,0,0,0.06875,0,7.25,0.125,3.75,4.5,0.104166667,2.5,0,6,0,0,0,0,1,0,0
배추김치,6.25,1.1,0.05,0,0,0.0875,0,16,0.2,58,9.75,5.854166667,1.75,0,6,0,0,0,0,1,0,0
배추나물,26.05,1.5288,1.9946,0.2938,0,0.143677,0.046,13.2,0.3119,149.06,13.49,1.629166667,3.7738,0,5,0,0,0,1,0,0,0
배추달걀죽,169.84,25.2808,4.3228,1.061,0,1.72035,0,22.91,1.04,44.27,88.08,40.98083333,1.5,6.27,0,0,0,0,0,0,0,0
배추당면국,49.95,10.783,0.125,0.0425,0,0.145611,0.457,62.99,0.9106,49.35,46.07,0.611666667,3.959,0.0256,3,0,1,0,0,0,0,0
배추된장찌개,16.35,1.521,0.297,0.037,0,0.120936,0.032,53.54,0.7366,296.9,46.72,0.565833333,2.571,0.0256,3,0,1,0,0,0,0,0
배추들깨국,46.15,3.787,2.288,0.185,0,0.217386,1.302,76.04,1.1686,298,86.12,0.740833333,3.659,0.0256,3,0,1,0,0,0,0,0
배추맑은국,19.3,2.735,0.118,0.0385,0,0.167686,0.327,54.44,0.5231,287.7,51.82,0.611666667,3.953,0.0256,3,0,1,0,0,0,0,0
배추버섯죽,131.14,24.9628,2.1278,0.297,0,0.63165,0.29,7.51,0.538,5.57,41.08,0.180833333,1.5,0,0,0,0,0,0,0,0,0
배추장떡,28.74,2.1584,2.0878,0.2988,0,0.104904,0.104,10.82,0.3094,154.04,9.5,5.95,3,0,5,0,0,0,1,0,0,0
배추전,21.9,0.8232,1.9862,0.2924,0,0.099,0,8.7,0.15,4.5,5.4,0.125,3,0,5,0,0,0,1,0,0,0
배춧국,19.65,2.324,0.301,0.038,0,0.160686,0.202,56.49,0.7816,297.95,50.32,0.603333333,3.659,0.0256,3,0,1,0,0,0,0,0
백김치,4,0.75,0.0175,0.0025,0,0.059375,0.475,8.75,0.06,98.75,7.25,0.5,3.995,0,6,0,0,0,0,1,0,0
백김치볶음밥,221.74,38.0826,5.1511,0.7316,0,3.8015,0,25.46,0.755,84.82,40.93,8.214166667,2.45,0,2,1,0,0,0,0,0,0
백김치전,38.15,1.4542,2.7732,0.5484,0,0.2119,0,21.2,0.38,71.1,28.85,19.45416667,1.75,2.09,4,0,0,1,0,0,0,0
뱅어포조림,40.17,0.4334,1.8731,0.1462,0,0.39022,0.016,79.06,0.2726,150.06,74.1,0,0,0,5,0,0,0,1,0,0,0
버섯개장,62.66,4.5502,3.6502,0.8533,0,0.786062,1.882,22.63,0.7334,28.2,88.45,29.07833333,3.2395,4.18,3,0,1,0,0,0,0,0
버섯달걀탕,44.46,2.4453,1.9983,0.6824,0,0.889916,0.742,56.6,0.9542,76.75,99.73,35.465,0.2738,5.2506,3,0,1,0,0,0,0,0
버섯당면국,55.1,12.876,0.206,0.0505,0,0.190536,1.472,56.14,1.0626,46.1,70.12,0.495,1.3475,0.0256,3,0,1,0,0,0,0,0
버섯덮밥,217.33,39.0539,5.1564,0.7559,0,2.673903,2.173,12.77,0.8329,8.49,79.71,36.9525,3.8581,0,2,1,0,0,0,0,0,0
버섯된장찌개,31.39,5.5965,0.3535,0.0541,0,0.307149,1.415,51.41,0.8292,295.35,77.57,1.1875,2.4045,0.0256,3,0,1,0,0,0,0,0
버섯맑은국,22.99,4.1655,0.1645,0.0511,0,0.282174,1.185,47.71,0.5027,284.85,74.42,1.1875,1.3535,0.0256,3,0,1,0,0,0,0,0
버섯부추국,40.1,4.964,1.048,0.046,0,0.284286,0.887,130.74,3.2676,344.15,90.62,3.8575,1.409,0.0256,3,0,1,0,0,0,0,0
버섯부추볶음,33.5,4.0967,2.0917,0.3074,0,0.342525,1.28,8.25,0.668,3.85,40.5,24.09583333,1.783,0,5,0,0,0,1,0,0,0
버섯불고기,40.15,3.775,0.3175,0.0155,0,1.628775,1.6,2.85,0.4605,255,98.65,1.404166667,0.3035,0,4,0,0,1,0,0,0,0
버섯샤브샤브,106.41,4.3605,6.935,2.8149,0,1.367862,1.597,125.53,1.5919,130.65,169.1,36.32,4.861,0.064,3,0,1,0,0,0,0,0
버섯애호박조림,29.39,2.7374,2.0202,0.3044,0,0.158235,1.224,3.75,0.2269,143.69,32.75,4.5,0.748,0,5,0,0,0,1,0,0,0
버섯영양밥/양념장,178.46,33.4602,3.1687,0.4515,0,2.638775,0.73,12.84,0.925,244.28,60.02,7.3525,1.369,0,2,1,0,0,0,0,0,0
버섯육개장,124.41,4.5502,8.2977,2.2933,0,1.947312,1.882,23.88,1.2134,41.95,129.2,32.07833333,3.472,4.18,3,0,1,0,0,0,0,0
버섯장국죽,169.89,25.4533,4.9538,1.159,0,1.043975,0.24,6.56,0.827,13.02,60.18,24.91,0.5845,0,0,0,0,0,0,0,0,0
버섯죽,130.84,25.0728,2.1718,0.293,0,0.656,0,4.16,0.545,3.72,33.68,0.118333333,0,0,0,0,0,0,0,0,0,0
버섯채소전,98.6,14.4675,3.8541,0.7279,0,0.431231,2.536,14.56,0.7234,17.68,67.13,59.99166667,3.8336,2.09,5,0,0,0,1,0,0,0
버섯채소전골,34.66,5.3935,0.398,0.1099,0,0.345812,1.802,116.43,1.0294,115.2,132.75,69.50333333,2.9685,0.064,3,0,1,0,0,0,0,0
버섯채소죽,136.64,26.2363,2.1543,0.297,0,0.613075,0.46,6.71,0.548,4.72,37.33,23.11833333,1.2645,0,0,0,0,0,0,0,0,0
버섯치즈죽,162.64,26.0703,4.2953,1.741,0,0.813525,0.24,68.41,0.548,97.57,121.43,31.07666667,0.452,0,0,0,0,0,0,0,0,0
버섯탕수,87.09,9.6663,4.7979,0.8446,0,0.266165,0.421,10.58,0.4055,134.26,38.51,37.36666667,0.9206,2.09,5,0,0,0,1,0,0,0
베이컨 팽이볶음,56.94,3.5825,3.472,1.1751,0,0.673952,0.913,4.52,0.2911,132.55,60.35,23.8925,12.7995,0.116,4,0,0,1,0,0,0,0
베이컨감자볶음,85.4,9.5135,3.4525,1.183,0,1.118225,1.59,7.25,0.392,132.6,62.15,23.19166667,17.654,0.116,4,0,0,1,0,0,0,0
베이컨감자채볶음,85.4,9.5135,3.4525,1.183,0,1.118225,1.59,7.25,0.392,132.6,62.15,23.19166667,17.654,0.116,4,0,0,1,0,0,0,0
베이컨달걀볶음,127.15,2.8167,8.8457,2.6459,0,2.478275,0,19.2,0.7275,209.35,119.6,47.85,14.9425,7.46,4,0,0,1,0,0,0,0
베이컨볶음밥,214.25,40.0958,2.7214,0.889,0,3.690594,0.788,8.98,0.6367,241.63,70.34,42.16583333,30.2076,0.087,2,1,0,0,0,0,0,0
베이컨숙주볶음,98.65,5.9487,6.2942,1.7624,0,1.12835,0.835,8.2,0.2105,396.55,68.45,23.425,17.8535,0.145,4,0,0,1,0,0,0,0
베이컨애호박볶음,56.55,3.0785,3.448,1.173,0,0.646925,0.655,5.75,0.1465,132.25,52.7,26.575,13.1595,0.116,4,0,0,1,0,0,0,0
베이컨주먹밥,178.73,32.0764,2.6724,0.8779,0,2.789603,0.418,5.82,0.4609,102.94,58.41,36.94,9.7951,0.087,2,1,0,0,0,0,0,0
베이컨채소말이,55.3,3.276,3.483,1.179,0,0.7166,0.88,3.6,0.366,131.2,61.8,2.508333333,12.309,0.116,4,0,0,1,0,0,0,0
베이컨채소볶음,56.84,3.137,3.4475,1.1726,0,0.643977,0.613,6.17,0.1606,133.55,51.35,46.88416667,13.2445,0.116,4,0,0,1,0,0,0,0
베이컨크림소스떡볶이,188.45,16.6967,9.7282,4.8984,0,1.908375,0.77,190.35,0.271,321.75,258.1,46.83333333,11.3545,0.058,4,0,0,1,0,0,0,0
